fold,ENCE,CV,ECE,chi_2,DMS_id,fold_variable_name
2,0.06742223413249313,0.0047281797299806375,0.04204993429697763,1.0308143142916901,ADRB2_HUMAN_Jones_2020,fold_random_5
3,0.05999735351872869,0.00771172836501711,0.04053420805998123,1.117937819218083,ADRB2_HUMAN_Jones_2020,fold_random_5
0,0.1515028248240023,0.005585391867043518,0.052188552188552166,0.9426948591407049,ADRB2_HUMAN_Jones_2020,fold_random_5
4,0.07428924033925084,0.00558704135028336,0.05992905772641454,0.8995572817090376,ADRB2_HUMAN_Jones_2020,fold_random_5
3,0.6331997912904205,0.0038795551556229635,0.19008264462809912,0.34086133274587593,AICDA_HUMAN_Gajula_2014_3cycles,fold_random_5
2,0.6503331634785073,0.25478951129115696,0.18686868686868682,0.5517543122517473,AICDA_HUMAN_Gajula_2014_3cycles,fold_random_5
4,0.35340974797650593,0.2893396976338759,0.1807610993657505,8.423381936421741,AICDA_HUMAN_Gajula_2014_3cycles,fold_random_5
1,0.45885293007418076,0.062169394627398504,0.10959595959595957,2.4506568074816193,AICDA_HUMAN_Gajula_2014_3cycles,fold_random_5
0,1.3407850277368767,0.019461010742291777,0.1629711751662971,1.1656010276278683,AICDA_HUMAN_Gajula_2014_3cycles,fold_random_5
0,0.21589596523516535,0.09336462291523723,0.05638665132336016,1.2099482957897951,AMFR_HUMAN_Rocklin_2023_4G3O,fold_random_5
3,0.2477345743496485,0.10642721706449695,0.038940204180845865,1.6152916639233008,AMFR_HUMAN_Rocklin_2023_4G3O,fold_random_5
2,0.12140243398426238,0.13993098261111384,0.05764966740576494,0.9565583389866776,AMFR_HUMAN_Rocklin_2023_4G3O,fold_random_5
4,0.22467981730393588,0.12721831387055077,0.016287878787878816,1.5660625124326766,AMFR_HUMAN_Rocklin_2023_4G3O,fold_random_5
1,0.2694405267351418,0.12877299562871766,0.05818181818181816,1.0300760757093743,AMFR_HUMAN_Rocklin_2023_4G3O,fold_random_5
4,0.046410363217540704,0.056040563003680925,0.06659512494251109,0.9744695206807977,AMIE_PSEAE_Wrenbeck_2017,fold_random_5
1,0.06491994909958769,0.05926345478250365,0.07452843568288184,0.9646477802622672,AMIE_PSEAE_Wrenbeck_2017,fold_random_5
2,0.05111580273495927,0.049158849493174596,0.06722640416907931,1.0828210603897084,AMIE_PSEAE_Wrenbeck_2017,fold_random_5
0,0.061493441965497754,0.054586170981990166,0.06529581529581528,1.0360913606774016,AMIE_PSEAE_Wrenbeck_2017,fold_random_5
3,0.0406290325238645,0.06258385349855494,0.08407079646017696,0.9847774466575141,AMIE_PSEAE_Wrenbeck_2017,fold_random_5
2,0.19352774405937043,0.053616320804592936,0.07192050373868553,1.1531646332325425,ANCSZ_Hobbs_2022,fold_random_5
4,0.08490412382463901,0.05329608043431979,0.0750483558994197,1.0300468402802636,ANCSZ_Hobbs_2022,fold_random_5
0,0.15882607594487677,0.061887473282010004,0.06567817209528437,1.1490412331369442,ANCSZ_Hobbs_2022,fold_random_5
3,0.1244658009524664,0.06648113364678883,0.06758561480492221,0.8959909440610583,ANCSZ_Hobbs_2022,fold_random_5
1,0.11611173828513037,0.05049080967229781,0.07763913646266583,0.8602594606173812,ANCSZ_Hobbs_2022,fold_random_5
1,0.16214935302820804,0.1619719830610123,0.062152133580704975,1.1950501514555678,ARGR_ECOLI_Rocklin_2023_1AOY,fold_random_5
4,0.15895755124963012,0.15337450936313474,0.023411723411723415,1.930871451039905,ARGR_ECOLI_Rocklin_2023_1AOY,fold_random_5
0,0.10015744587223434,0.17805576378143675,0.0228629579375848,1.5098574859330658,ARGR_ECOLI_Rocklin_2023_1AOY,fold_random_5
2,0.14260731366499557,0.13550224958097576,0.05998648191956741,1.0068257887982557,ARGR_ECOLI_Rocklin_2023_1AOY,fold_random_5
3,0.32295138901803505,0.12931263042579066,0.01877309682187728,1.482215709005418,ARGR_ECOLI_Rocklin_2023_1AOY,fold_random_5
3,0.45723995473087,0.08715003915247725,0.04900221729490022,2.695653448654668,B2L11_HUMAN_Dutta_2010_binding-Mcl-1,fold_random_5
4,0.21996385853143488,0.09463036642957467,0.038181818181818164,1.0081314966984516,B2L11_HUMAN_Dutta_2010_binding-Mcl-1,fold_random_5
0,0.3413292174761513,0.05814943852564947,0.03489736070381228,1.5992227117751214,B2L11_HUMAN_Dutta_2010_binding-Mcl-1,fold_random_5
1,0.541981566744705,0.1364871870350639,0.05718475073313781,1.1420373161714723,B2L11_HUMAN_Dutta_2010_binding-Mcl-1,fold_random_5
2,0.25840321512886183,0.11810082789974463,0.12337662337662335,0.8048844273473077,B2L11_HUMAN_Dutta_2010_binding-Mcl-1,fold_random_5
1,0.08150776138256213,0.12114105905743475,0.014483821263482305,1.4150177507593844,BBC1_YEAST_Rocklin_2023_1TG0,fold_random_5
3,0.12849320680301685,0.1263709231525019,0.04572324227496638,1.0670984817480968,BBC1_YEAST_Rocklin_2023_1TG0,fold_random_5
4,0.09161980353067939,0.12803401133818976,0.03971756398940862,0.9648782054617051,BBC1_YEAST_Rocklin_2023_1TG0,fold_random_5
