fold,ENCE,CV,ECE,chi_2,DMS_id,fold_variable_name
3,0.16432498899103878,0.09421246657065385,0.027119938884644746,1.3010938231095632,AMFR_HUMAN_Rocklin_2023_4G3O,fold_rand_multiples
2,0.11767204490743469,0.0708756073864273,0.02650878533231472,1.2211773799061103,AMFR_HUMAN_Rocklin_2023_4G3O,fold_rand_multiples
0,0.16042829894659716,0.089238206770078,0.026967150496562245,1.2742372042724932,AMFR_HUMAN_Rocklin_2023_4G3O,fold_rand_multiples
4,0.16059061473134267,0.07518417794594037,0.03194103194103192,1.0722673152276052,AMFR_HUMAN_Rocklin_2023_4G3O,fold_rand_multiples
1,0.07540440423279256,0.08612589652262037,0.05492742551566079,0.9919081424435058,AMFR_HUMAN_Rocklin_2023_4G3O,fold_rand_multiples
2,0.12186668101532576,0.14459127624657275,0.022310057092665758,1.3136173683251524,BBC1_YEAST_Rocklin_2023_1TG0,fold_rand_multiples
0,0.06953950354340566,0.14235021341448809,0.05753184014053576,1.0277934524435666,BBC1_YEAST_Rocklin_2023_1TG0,fold_rand_multiples
3,0.12477957162152534,0.15037962548677739,0.04238032498902062,1.1034683676836905,BBC1_YEAST_Rocklin_2023_1TG0,fold_rand_multiples
1,0.1264425278748728,0.1492146040724177,0.045234958278436516,1.0467776790314098,BBC1_YEAST_Rocklin_2023_1TG0,fold_rand_multiples
4,0.15143009790020368,0.15498403834337102,0.030618534008364486,1.172169584997395,BBC1_YEAST_Rocklin_2023_1TG0,fold_rand_multiples
0,0.17259143868349758,0.20536056070380979,0.08845598845598844,0.9296377154129767,BCHB_CHLTE_Rocklin_2023_2KRU,fold_rand_multiples
1,0.24919011539089325,0.2324839792650432,0.08845598845598843,0.9172466158716662,BCHB_CHLTE_Rocklin_2023_2KRU,fold_rand_multiples
3,0.2742802373149985,0.21033678148354673,0.10721500721500715,0.8384941516147405,BCHB_CHLTE_Rocklin_2023_2KRU,fold_rand_multiples
2,0.2323534959682175,0.18445943537400217,0.07864357864357861,1.3932372123826127,BCHB_CHLTE_Rocklin_2023_2KRU,fold_rand_multiples
4,0.24992962666100033,0.19328985192991507,0.08129370629370627,1.0674548021235761,BCHB_CHLTE_Rocklin_2023_2KRU,fold_rand_multiples
2,0.11561601561573853,0.12305253679747885,0.06931519923645904,1.027940768959534,CATR_CHLRE_Rocklin_2023_2AMI,fold_rand_multiples
0,0.18146825219203017,0.13176775140532024,0.011858744929611075,1.3552246551447469,CATR_CHLRE_Rocklin_2023_2AMI,fold_rand_multiples
3,0.13227287016924683,0.15605332300557906,0.0585779050345979,1.044796572531125,CATR_CHLRE_Rocklin_2023_2AMI,fold_rand_multiples
1,0.08990303368557447,0.1414007607506653,0.05285134812693864,1.27918624150094,CATR_CHLRE_Rocklin_2023_2AMI,fold_rand_multiples
4,0.11982264887148841,0.13845959970259958,0.0684816502758455,0.958442992995974,CATR_CHLRE_Rocklin_2023_2AMI,fold_rand_multiples
3,0.27173834037802347,0.10260733939974415,0.09299014238773272,0.7659355952269985,CBPA2_HUMAN_Rocklin_2023_1O6X,fold_rand_multiples
0,0.25894145080556463,0.09242743816723735,0.09408543263964947,1.4707412833645481,CBPA2_HUMAN_Rocklin_2023_1O6X,fold_rand_multiples
1,0.1577261339762109,0.11501287720534015,0.07918948521358159,1.1593828463045943,CBPA2_HUMAN_Rocklin_2023_1O6X,fold_rand_multiples
4,0.23132452559016498,0.12644406656980384,0.10093582887700533,0.778849715329582,CBPA2_HUMAN_Rocklin_2023_1O6X,fold_rand_multiples
2,0.2102323159553828,0.11237804603568721,0.08882803943044904,0.9413174113944981,CBPA2_HUMAN_Rocklin_2023_1O6X,fold_rand_multiples
1,0.0640415917400731,0.09778368484948029,0.020986671971354665,1.297982867406872,CBX4_HUMAN_Rocklin_2023_2K28,fold_rand_multiples
3,0.13014614648106687,0.10264291987589554,0.03662223990451559,1.2663975804313645,CBX4_HUMAN_Rocklin_2023_2K28,fold_rand_multiples
0,0.11057540955672598,0.11648145937760433,0.03101253232544259,1.1789106016694333,CBX4_HUMAN_Rocklin_2023_2K28,fold_rand_multiples
4,0.14141771580378745,0.1477264499179647,0.008810572687224691,1.3210947039247138,CBX4_HUMAN_Rocklin_2023_2K28,fold_rand_multiples
2,0.12503483370990484,0.10434285723096912,0.04565347125522178,1.0629410509065513,CBX4_HUMAN_Rocklin_2023_2K28,fold_rand_multiples
1,0.8954171960714827,0.2731576521691749,0.06294765840220388,2.2384798436621773,CSN4_MOUSE_Rocklin_2023_1UFM,fold_rand_multiples
4,0.40660823706345817,0.21254255403606298,0.021027064538514953,1.8810442501934557,CSN4_MOUSE_Rocklin_2023_1UFM,fold_rand_multiples
3,0.4615493028089383,0.2282836168072881,0.09752066115702483,2.9964652418407804,CSN4_MOUSE_Rocklin_2023_1UFM,fold_rand_multiples
0,0.6594360449723659,0.23480114303619368,0.11859504132231408,4.203888543622758,CSN4_MOUSE_Rocklin_2023_1UFM,fold_rand_multiples
2,0.30207409150249365,0.2008064967212639,0.08484848484848488,2.470741324453555,CSN4_MOUSE_Rocklin_2023_1UFM,fold_rand_multiples
2,0.148349218554018,0.1612111838528095,0.05235903337169157,0.9399535103844096,CUE1_YEAST_Rocklin_2023_2MYX,fold_rand_multiples
0,0.09046790902441743,0.15175088315217589,0.04493670886075947,0.9935359577882165,CUE1_YEAST_Rocklin_2023_2MYX,fold_rand_multiples
4,0.08771824422263372,0.15698472108269895,0.022957422324510902,1.40455513033347,CUE1_YEAST_Rocklin_2023_2MYX,fold_rand_multiples
